Freq.	V(vout)
2.16770410481919e+04	(-6.22230945826037e+01dB,1.01319203344359e+02°)
2.17270117886324e+04	(-6.22062963443598e+01dB,1.01221092636741e+02°)
2.17770977235265e+04	(-6.21894539869148e+01dB,1.01123567965925e+02°)
2.18272991184250e+04	(-6.21725680769202e+01dB,1.01026626545782e+02°)
2.18776162394905e+04	(-6.21556391747423e+01dB,1.00930265583190e+02°)
2.19280493534994e+04	(-6.21386678345006e+01dB,1.00834482278694e+02°)
2.19785987278432e+04	(-6.21216546041164e+01dB,1.00739273826949e+02°)
2.20292646305295e+04	(-6.21046000253580e+01dB,1.00644637417161e+02°)
2.20800473301839e+04	(-6.20875046338871e+01dB,1.00550570233543e+02°)
2.21309470960512e+04	(-6.20703689593045e+01dB,1.00457069455797e+02°)
2.21819641979970e+04	(-6.20531935251964e+01dB,1.00364132259511e+02°)
2.22330989065089e+04	(-6.20359788491820e+01dB,1.00271755816685e+02°)
2.22843514926979e+04	(-6.20187254429600e+01dB,1.00179937296023e+02°)
2.23357222283001e+04	(-6.20014338123562e+01dB,1.00088673863452e+02°)
2.23872113856782e+04	(-6.19841044573707e+01dB,9.99979626824953e+01°)
2.24388192378225e+04	(-6.19667378722260e+01dB,9.99078009146732e+01°)
2.24905460583526e+04	(-6.19493345454148e+01dB,9.98181857198521e+01°)
2.25423921215191e+04	(-6.19318949597472e+01dB,9.97291142567042e+01°)
2.25943577022045e+04	(-6.19144195923986e+01dB,9.96405836830401e+01°)
2.26464430759253e+04	(-6.18969089149595e+01dB,9.95525911561724e+01°)
2.26986485188329e+04	(-6.18793633934819e+01dB,9.94651338332680e+01°)
2.27509743077154e+04	(-6.18617834885282e+01dB,9.93782088717428e+01°)
2.28034207199989e+04	(-6.18441696552201e+01dB,9.92918134295293e+01°)
2.28559880337490e+04	(-6.18265223432861e+01dB,9.92059446654928e+01°)
2.29086765276724e+04	(-6.18088419971105e+01dB,9.91205997396551e+01°)
2.29614864811183e+04	(-6.17911290557800e+01dB,9.90357758136899e+01°)
2.30144181740797e+04	(-6.17733839531354e+01dB,9.89514700510325e+01°)
2.30674718871953e+04	(-6.17556071178165e+01dB,9.88676796173074e+01°)
2.31206479017506e+04	(-6.17377989733120e+01dB,9.87844016806094e+01°)
2.31739464996794e+04	(-6.17199599380077e+01dB,9.87016334117771e+01°)
2.32273679635657e+04	(-6.17020904252342e+01dB,9.86193719846696e+01°)
2.32809125766447e+04	(-6.16841908433143e+01dB,9.85376145765000e+01°)
2.33345806228046e+04	(-6.16662615956128e+01dB,9.84563583680177e+01°)
2.33883723865881e+04	(-6.16483030805820e+01dB,9.83756005438720e+01°)
2.34422881531938e+04	(-6.16303156918108e+01dB,9.82953382927705e+01°)
2.34963282084776e+04	(-6.16122998180730e+01dB,9.82155688078125e+01°)
2.35504928389546e+04	(-6.15942558433722e+01dB,9.81362892867067e+01°)
2.36047823318003e+04	(-6.15761841469912e+01dB,9.80574969319564e+01°)
2.36591969748521e+04	(-6.15580851035384e+01dB,9.79791889512157e+01°)
2.37137370566110e+04	(-6.15399590829943e+01dB,9.79013625573966e+01°)
2.37684028662432e+04	(-6.15218064507597e+01dB,9.78240149689317e+01°)
2.38231946935813e+04	(-6.15036275677000e+01dB,9.77471434100285e+01°)
2.38781128291262e+04	(-6.14854227901937e+01dB,9.76707451108078e+01°)
2.39331575640483e+04	(-6.14671924701771e+01dB,9.75948173075632e+01°)
2.39883291901893e+04	(-6.14489369551909e+01dB,9.75193572429437e+01°)
2.40436280000637e+04	(-6.14306565884257e+01dB,9.74443621661542e+01°)
2.40990542868603e+04	(-6.14123517087679e+01dB,9.73698293330840e+01°)
2.41546083444438e+04	(-6.13940226508446e+01dB,9.72957560065977e+01°)
2.42102904673561e+04	(-6.13756697450679e+01dB,9.72221394566173e+01°)
2.42661009508185e+04	(-6.13572933176812e+01dB,9.71489769603445e+01°)
2.43220400907325e+04	(-6.13388936908030e+01dB,9.70762658023945e+01°)
2.43781081836818e+04	(-6.13204711824706e+01dB,9.70040032749989e+01°)
2.44343055269340e+04	(-6.13020261066844e+01dB,9.69321866781179e+01°)
2.44906324184417e+04	(-6.12835587734528e+01dB,9.68608133196189e+01°)
2.45470891568446e+04	(-6.12650694888336e+01dB,9.67898805154550e+01°)
2.46036760414705e+04	(-6.12465585549790e+01dB,9.67193855897157e+01°)
2.46603933723376e+04	(-6.12280262701773e+01dB,9.66493258748569e+01°)
2.47172414501555e+04	(-6.12094729288964e+01dB,9.65796987117935e+01°)
2.47742205763270e+04	(-6.11908988218250e+01dB,9.65105014500683e+01°)
2.48313310529499e+04	(-6.11723042359163e+01dB,9.64417314478892e+01°)
2.48885731828181e+04	(-6.11536894544276e+01dB,9.63733860723498e+01°)
2.49459472694237e+04	(-6.11350547569647e+01dB,9.63054626994869e+01°)
2.50034536169584e+04	(-6.11164004195187e+01dB,9.62379587144373e+01°)
2.50610925303153e+04	(-6.10977267145117e+01dB,9.61708715114804e+01°)
2.51188643150899e+04	(-6.10790339108339e+01dB,9.61041984942199e+01°)
2.51767692775826e+04	(-6.10603222738848e+01dB,9.60379370756648e+01°)
2.52348077247998e+04	(-6.10415920656146e+01dB,9.59720846782444e+01°)
2.52929799644555e+04	(-6.10228435445601e+01dB,9.59066387340686e+01°)
2.53512863049731e+04	(-6.10040769658885e+01dB,9.58415966848409e+01°)
2.54097270554871e+04	(-6.09852925814328e+01dB,9.57769559820673e+01°)
2.54683025258444e+04	(-6.09664906397326e+01dB,9.57127140871118e+01°)
2.55270130266065e+04	(-6.09476713860711e+01dB,9.56488684712287e+01°)
2.55858588690504e+04	(-6.09288350625139e+01dB,9.55854166157030e+01°)
2.56448403651711e+04	(-6.09099819079471e+01dB,9.55223560118692e+01°)
2.57039578276826e+04	(-6.08911121581129e+01dB,9.54596841612561e+01°)
2.57632115700197e+04	(-6.08722260456476e+01dB,9.53973985755967e+01°)
2.58226019063399e+04	(-6.08533238001200e+01dB,9.53354967768651e+01°)
2.58821291515248e+04	(-6.08344056480645e+01dB,9.52739762974320e+01°)
2.59417936211820e+04	(-6.08154718130203e+01dB,9.52128346800247e+01°)
2.60015956316466e+04	(-6.07965225155644e+01dB,9.51520694778876e+01°)
2.60615354999828e+04	(-6.07775579733497e+01dB,9.50916782546915e+01°)
2.61216135439859e+04	(-6.07585784011382e+01dB,9.50316585847646e+01°)
2.61818300821837e+04	(-6.07395840108356e+01dB,9.49720080529718e+01°)
2.62421854338382e+04	(-6.07205750115278e+01dB,9.49127242548768e+01°)
2.63026799189476e+04	(-6.07015516095130e+01dB,9.48538047966963e+01°)
2.63633138582476e+04	(-6.06825140083356e+01dB,9.47952472954376e+01°)
2.64240875732132e+04	(-6.06634624088213e+01dB,9.47370493788481e+01°)
2.64850013860608e+04	(-6.06443970091092e+01dB,9.46792086854921e+01°)
2.65460556197491e+04	(-6.06253180046839e+01dB,9.46217228647722e+01°)
2.66072505979818e+04	(-6.06062255884087e+01dB,9.45645895769819e+01°)
2.66685866452085e+04	(-6.05871199505587e+01dB,9.45078064933070e+01°)
2.67300640866268e+04	(-6.05680012788512e+01dB,9.44513712958519e+01°)
2.67916832481840e+04	(-6.05488697584781e+01dB,9.43952816776971e+01°)
2.68534444565787e+04	(-6.05297255721365e+01dB,9.43395353428769e+01°)
2.69153480392628e+04	(-6.05105689000604e+01dB,9.42841300064119e+01°)
2.69773943244428e+04	(-6.04913999200509e+01dB,9.42290633943643e+01°)
2.70395836410820e+04	(-6.04722188075062e+01dB,9.41743332437952e+01°)
2.71019163189020e+04	(-6.04530257354521e+01dB,9.41199373028473e+01°)
2.71643926883844e+04	(-6.04338208745715e+01dB,9.40658733306717e+01°)
2.72270130807727e+04	(-6.04146043932336e+01dB,9.40121390974893e+01°)
2.72897778280739e+04	(-6.03953764575227e+01dB,9.39587323846407e+01°)
2.73526872630606e+04	(-6.03761372312678e+01dB,9.39056509845106e+01°)
2.74157417192723e+04	(-6.03568868760706e+01dB,9.38528927005432e+01°)
2.74789415310175e+04	(-6.03376255513332e+01dB,9.38004553473381e+01°)
2.75422870333751e+04	(-6.03183534142859e+01dB,9.37483367505338e+01°)
2.76057785621969e+04	(-6.02990706200163e+01dB,9.36965347468666e+01°)
2.76694164541086e+04	(-6.02797773214941e+01dB,9.36450471841853e+01°)
2.77332010465118e+04	(-6.02604736696001e+01dB,9.35938719214102e+01°)
2.77971326775863e+04	(-6.02411598131519e+01dB,9.35430068285541e+01°)
2.78612116862911e+04	(-6.02218358989307e+01dB,9.34924497866776e+01°)
2.79254384123668e+04	(-6.02025020717060e+01dB,9.34421986879671e+01°)
2.79898131963370e+04	(-6.01831584742634e+01dB,9.33922514356304e+01°)
2.80543363795105e+04	(-6.01638052474291e+01dB,9.33426059439300e+01°)
2.81190083039827e+04	(-6.01444425300946e+01dB,9.32932601381933e+01°)
2.81838293126378e+04	(-6.01250704592429e+01dB,9.32442119547529e+01°)
2.82487997491504e+04	(-6.01056891699712e+01dB,9.31954593409830e+01°)
2.83139199579871e+04	(-6.00862987955178e+01dB,9.31470002552368e+01°)
2.83791902844088e+04	(-6.00668994672842e+01dB,9.30988326668891e+01°)
2.84446110744724e+04	(-6.00474913148592e+01dB,9.30509545562384e+01°)
2.85101826750323e+04	(-6.00280744660437e+01dB,9.30033639145760e+01°)
2.85759054337427e+04	(-6.00086490468721e+01dB,9.29560587441123e+01°)
2.86417796990590e+04	(-5.99892151816367e+01dB,9.29090370579693e+01°)
2.87078058202401e+04	(-5.99697729929104e+01dB,9.28622968801653e+01°)
2.87739841473498e+04	(-5.99503226015682e+01dB,9.28158362456000e+01°)
2.88403150312592e+04	(-5.99308641268099e+01dB,9.27696532000066e+01°)
2.89067988236479e+04	(-5.99113976861821e+01dB,9.27237457999501e+01°)
2.89734358770063e+04	(-5.98919233956010e+01dB,9.26781121128004e+01°)
2.90402265446376e+04	(-5.98724413693714e+01dB,9.26327502167066e+01°)
2.91071711806591e+04	(-5.98529517202097e+01dB,9.25876582005581e+01°)
2.91742701400047e+04	(-5.98334545592647e+01dB,9.25428341639577e+01°)
2.92415237784264e+04	(-5.98139499961373e+01dB,9.24982762172328e+01°)
2.93089324524962e+04	(-5.97944381389026e+01dB,9.24539824813566e+01°)
2.93764965196083e+04	(-5.97749190941281e+01dB,9.24099510879438e+01°)
2.94442163379806e+04	(-5.97553929668954e+01dB,9.23661801792076e+01°)
2.95120922666568e+04	(-5.97358598608185e+01dB,9.23226679079460e+01°)
2.95801246655084e+04	(-5.97163198780648e+01dB,9.22794124375177e+01°)
2.96483138952364e+04	(-5.96967731193724e+01dB,9.22364119417626e+01°)
2.97166603173732e+04	(-5.96772196840711e+01dB,9.21936646050191e+01°)
2.97851642942848e+04	(-5.96576596700999e+01dB,9.21511686220826e+01°)
2.98538261891725e+04	(-5.96380931740262e+01dB,9.21089221981297e+01°)
2.99226463660747e+04	(-5.96185202910637e+01dB,9.20669235487692e+01°)
2.99916251898693e+04	(-5.95989411150905e+01dB,9.20251708998977e+01°)
3.00607630262751e+04	(-5.95793557386676e+01dB,9.19836624877441e+01°)
3.01300602418540e+04	(-5.95597642530557e+01dB,9.19423965588329e+01°)
3.01995172040129e+04	(-5.95401667482329e+01dB,9.19013713698783e+01°)
3.02691342810058e+04	(-5.95205633129127e+01dB,9.18605851878474e+01°)
3.03389118419354e+04	(-5.95009540345600e+01dB,9.18200362898363e+01°)
3.04088502567555e+04	(-5.94813389994082e+01dB,9.17797229630470e+01°)
3.04789498962725e+04	(-5.94617182924761e+01dB,9.17396435048258e+01°)
3.05492111321478e+04	(-5.94420919975845e+01dB,9.16997962225203e+01°)
3.06196343368994e+04	(-5.94224601973709e+01dB,9.16601794334967e+01°)
3.06902198839042e+04	(-5.94028229733072e+01dB,9.16207914651199e+01°)
3.07609681473997e+04	(-5.93831804057153e+01dB,9.15816306546213e+01°)
3.08318795024862e+04	(-5.93635325737811e+01dB,9.15426953491936e+01°)
3.09029543251285e+04	(-5.93438795555721e+01dB,9.15039839058330e+01°)
3.09741929921584e+04	(-5.93242214280506e+01dB,9.14654946913460e+01°)
3.10455958812761e+04	(-5.93045582670903e+01dB,9.14272260823424e+01°)
3.11171633710527e+04	(-5.92848901474899e+01dB,9.13891764651321e+01°)
3.11888958409319e+04	(-5.92652171429889e+01dB,9.13513442356974e+01°)
3.12607936712321e+04	(-5.92455393262805e+01dB,9.13137277996891e+01°)
3.13328572431483e+04	(-5.92258567690272e+01dB,9.12763255723479e+01°)
3.14050869387546e+04	(-5.92061695418746e+01dB,9.12391359784753e+01°)
3.14774831410056e+04	(-5.91864777144647e+01dB,9.12021574523782e+01°)
3.15500462337387e+04	(-5.91667813554506e+01dB,9.11653884378729e+01°)
3.16227766016762e+04	(-5.91470805325086e+01dB,9.11288273881568e+01°)
3.16956746304273e+04	(-5.91273753123531e+01dB,9.10924727658447e+01°)
3.17687407064901e+04	(-5.91076657607487e+01dB,9.10563230428841e+01°)
3.18419752172536e+04	(-5.90879519425243e+01dB,9.10203767005433e+01°)
3.19153785509999e+04	(-5.90682339215846e+01dB,9.09846322293281e+01°)
3.19889510969063e+04	(-5.90485117609240e+01dB,9.09490881289575e+01°)
3.20626932450469e+04	(-5.90287855226380e+01dB,9.09137429083388e+01°)
3.21366053863954e+04	(-5.90090552679371e+01dB,9.08785950854762e+01°)
3.22106879128266e+04	(-5.89893210571572e+01dB,9.08436431874737e+01°)
3.22849412171186e+04	(-5.89695829497732e+01dB,9.08088857504812e+01°)
3.23593656929550e+04	(-5.89498410044101e+01dB,9.07743213196052e+01°)
3.24339617349271e+04	(-5.89300952788544e+01dB,9.07399484489605e+01°)
3.25087297385356e+04	(-5.89103458300666e+01dB,9.07057657015178e+01°)
3.25836701001930e+04	(-5.88905927141924e+01dB,9.06717716491008e+01°)
3.26587832172257e+04	(-5.88708359865729e+01dB,9.06379648723922e+01°)
3.27340694878759e+04	(-5.88510757017577e+01dB,9.06043439608018e+01°)
3.28095293113040e+04	(-5.88313119135141e+01dB,9.05709075125037e+01°)
3.28851630875904e+04	(-5.88115446748388e+01dB,9.05376541343122e+01°)
3.29609712177378e+04	(-5.87917740379684e+01dB,9.05045824417128e+01°)
3.30369541036735e+04	(-5.87720000543902e+01dB,9.04716910587455e+01°)
3.31131121482511e+04	(-5.87522227748518e+01dB,9.04389786180437e+01°)
3.31894457552530e+04	(-5.87324422493728e+01dB,9.04064437606962e+01°)
3.32659553293924e+04	(-5.87126585272538e+01dB,9.03740851362742e+01°)
3.33426412763155e+04	(-5.86928716570865e+01dB,9.03419014027549e+01°)
3.34195040026034e+04	(-5.86730816867642e+01dB,9.03098912264702e+01°)
3.34965439157747e+04	(-5.86532886634911e+01dB,9.02780532820892e+01°)
3.35737614242874e+04	(-5.86334926337920e+01dB,9.02463862525565e+01°)
3.36511569375409e+04	(-5.86136936435219e+01dB,9.02148888290520e+01°)
3.37287308658787e+04	(-5.85938917378750e+01dB,9.01835597109239e+01°)
3.38064836205900e+04	(-5.85740869613946e+01dB,9.01523976056790e+01°)
3.38844156139121e+04	(-5.85542793579813e+01dB,9.01214012289043e+01°)
3.39625272590326e+04	(-5.85344689709029e+01dB,9.00905693042817e+01°)
3.40408189700919e+04	(-5.85146558428032e+01dB,9.00599005634553e+01°)
3.41192911621846e+04	(-5.84948400157094e+01dB,9.00293937460463e+01°)
3.41979442513626e+04	(-5.84750215310431e+01dB,8.99990475996206e+01°)
3.42767786546367e+04	(-5.84552004296269e+01dB,8.99688608795888e+01°)
3.43557947899791e+04	(-5.84353767516931e+01dB,8.99388323491988e+01°)
3.44349930763255e+04	(-5.84155505368931e+01dB,8.99089607794951e+01°)
3.45143739335773e+04	(-5.83957218243045e+01dB,8.98792449492518e+01°)
3.45939377826038e+04	(-5.83758906524390e+01dB,8.98496836449640e+01°)
3.46736850452448e+04	(-5.83560570592517e+01dB,8.98202756607467e+01°)
3.47536161443122e+04	(-5.83362210821475e+01dB,8.97910197983584e+01°)
3.48337315035927e+04	(-5.83163827579895e+01dB,8.97619148671011e+01°)
3.49140315478502e+04	(-5.82965421231075e+01dB,8.97329596838094e+01°)
3.49945167028272e+04	(-5.82766992133033e+01dB,8.97041530727978e+01°)
3.50751873952483e+04	(-5.82568540638609e+01dB,8.96754938658224e+01°)
3.51560440528213e+04	(-5.82370067095511e+01dB,8.96469809020000e+01°)
3.52370871042402e+04	(-5.82171571846413e+01dB,8.96186130278484e+01°)
3.53183169791871e+04	(-5.81973055229008e+01dB,8.95903890971498e+01°)
3.53997341083349e+04	(-5.81774517576086e+01dB,8.95623079709585e+01°)
3.54813389233489e+04	(-5.81575959215601e+01dB,8.95343685175489e+01°)
3.55631318568899e+04	(-5.81377380470746e+01dB,8.95065696123952e+01°)
3.56451133426158e+04	(-5.81178781660013e+01dB,8.94789101380685e+01°)
3.57272838151842e+04	(-5.80980163097262e+01dB,8.94513889842458e+01°)
3.58096437102549e+04	(-5.80781525091783e+01dB,8.94240050476688e+01°)
3.58921934644918e+04	(-5.80582867948377e+01dB,8.93967572320645e+01°)
3.59749335155655e+04	(-5.80384191967396e+01dB,8.93696444481406e+01°)
3.60578643021555e+04	(-5.80185497444825e+01dB,8.93426656135216e+01°)
3.61409862639525e+04	(-5.79986784672332e+01dB,8.93158196527068e+01°)
3.62242998416610e+04	(-5.79788053937349e+01dB,8.92891054970332e+01°)
3.63078054770013e+04	(-5.79589305523098e+01dB,8.92625220846571e+01°)
3.63915036127119e+04	(-5.79390539708691e+01dB,8.92360683604699e+01°)
3.64753946925519e+04	(-5.79191756769155e+01dB,8.92097432760765e+01°)
3.65594791613036e+04	(-5.78992956975515e+01dB,8.91835457897729e+01°)
3.66437574647744e+04	(-5.78794140594835e+01dB,8.91574748664692e+01°)
3.67282300497995e+04	(-5.78595307890281e+01dB,8.91315294776828e+01°)
3.68128973642442e+04	(-5.78396459121173e+01dB,8.91057086014534e+01°)
3.68977598570060e+04	(-5.78197594543057e+01dB,8.90800112223851e+01°)
3.69828179780176e+04	(-5.77998714407729e+01dB,8.90544363314926e+01°)
3.70680721782486e+04	(-5.77799818963317e+01dB,8.90289829262646e+01°)
3.71535229097082e+04	(-5.77600908454315e+01dB,8.90036500105463e+01°)
3.72391706254478e+04	(-5.77401983121642e+01dB,8.89784365945636e+01°)
3.73250157795629e+04	(-5.77203043202698e+01dB,8.89533416948294e+01°)
3.74110588271962e+04	(-5.77004088931405e+01dB,8.89283643341416e+01°)
3.74973002245392e+04	(-5.76805120538268e+01dB,8.89035035415171e+01°)
3.75837404288352e+04	(-5.76606138250411e+01dB,8.88787583521832e+01°)
3.76703798983817e+04	(-5.76407142291633e+01dB,8.88541278074932e+01°)
3.77572190925324e+04	(-5.76208132882463e+01dB,8.88296109549334e+01°)
3.78442584717001e+04	(-5.76009110240191e+01dB,8.88052068480844e+01°)
3.79314984973589e+04	(-5.75810074578928e+01dB,8.87809145465222e+01°)
3.80189396320468e+04	(-5.75611026109645e+01dB,8.87567331158408e+01°)
3.81065823393680e+04	(-5.75411965040223e+01dB,8.87326616275955e+01°)
3.81944270839953e+04	(-5.75212891575489e+01dB,8.87086991592693e+01°)
3.82824743316729e+04	(-5.75013805917276e+01dB,8.86848447942266e+01°)
3.83707245492185e+04	(-5.74814708264446e+01dB,8.86610976216672e+01°)
3.84591782045259e+04	(-5.74615598812949e+01dB,8.86374567366086e+01°)
3.85478357665677e+04	(-5.74416477755861e+01dB,8.86139212398455e+01°)
3.86366977053975e+04	(-5.74217345283419e+01dB,8.85904902379126e+01°)
3.87257644921522e+04	(-5.74018201583070e+01dB,8.85671628430131e+01°)
3.88150365990553e+04	(-5.73819046839509e+01dB,8.85439381730388e+01°)
3.89045144994185e+04	(-5.73619881234721e+01dB,8.85208153515113e+01°)
3.89941986676448e+04	(-5.73420704948009e+01dB,8.84977935075079e+01°)
3.90840895792306e+04	(-5.73221518156052e+01dB,8.84748717756868e+01°)
3.91741877107687e+04	(-5.73022321032931e+01dB,8.84520492962118e+01°)
3.92644935399504e+04	(-5.72823113750160e+01dB,8.84293252147282e+01°)
3.93550075455681e+04	(-5.72623896476742e+01dB,8.84066986823183e+01°)
3.94457302075182e+04	(-5.72424669379193e+01dB,8.83841688554898e+01°)
3.95366620068031e+04	(-5.72225432621578e+01dB,8.83617348961145e+01°)
3.96278034255342e+04	(-5.72026186365550e+01dB,8.83393959713845e+01°)
3.97191549469343e+04	(-5.71826930770389e+01dB,8.83171512538215e+01°)
3.98107170553400e+04	(-5.71627665993029e+01dB,8.82949999212160e+01°)
3.99024902362044e+04	(-5.71428392188091e+01dB,8.82729411565640e+01°)
3.99944749760999e+04	(-5.71229109507932e+01dB,8.82509741480861e+01°)
4.00866717627204e+04	(-5.71029818102659e+01dB,8.82290980891662e+01°)
4.01790810848841e+04	(-5.70830518120169e+01dB,8.82073121783035e+01°)
4.02717034325360e+04	(-5.70631209706193e+01dB,8.81856156191219e+01°)
4.03645392967506e+04	(-5.70431893004304e+01dB,8.81640076202560e+01°)
4.04575891697343e+04	(-5.70232568155971e+01dB,8.81424873954352e+01°)
4.05508535448284e+04	(-5.70033235300580e+01dB,8.81210541633474e+01°)
4.06443329165113e+04	(-5.69833894575456e+01dB,8.80997071476466e+01°)
4.07380277804013e+04	(-5.69634546115913e+01dB,8.80784455769212e+01°)
4.08319386332592e+04	(-5.69435190055275e+01dB,8.80572686846670e+01°)
